x,n300_reference,n799_pre_drift1,n900_post_drift1,n1499_pre_drift2,n1600_post_drift2,n2199_pre_drift3,n2400_post_drift3_200,n2999_final
0.947368421052631,0.16213449120012896,0.0886162793647707,0.14122627218850162,0.08814036059674472,0.10197694432043607,0.154684752293539,0.1756983230220805,0.15937616528493476
0.9824561403508767,0.11924006217864506,-0.005570699678564564,0.09081296103667405,0.021697295878844322,0.031077860053053977,0.07763836104750166,0.07321115502875049,0.12353149832744764
1.0175438596491224,0.079586574402425,-0.0656329981845345,0.052444760843505675,-0.0185380816996948,-0.015524872646990803,0.011478220306991138,-0.017070085160542613,0.0748956880783003
1.0526315789473681,0.046291706449943126,-0.08388689369998012,0.02997036917155428,-0.023791499474639946,-0.02738374153208814,-0.024918911026706944,-0.06767109789686071,0.026850622622278386
1.0877192982456139,0.02199973170871694,-0.05959230504945502,0.025612703988671853,0.0075931236845607625,-0.001336685875838295,-0.01900553305202643,-0.06121066076693119,-0.0043397531089378605
1.1228070175438596,0.008584080331748761,0.001035112991634557,0.03963087971278253,0.06946947569730075,0.05743270468623747,0.031076689397348277,0.003581211691797346,-0.005067913143804913
1.1578947368421053,0.006927446830476969,0.08601091615706986,0.07015806242184819,0.1490137082380657,0.13633366014442816,0.11502053681038392,0.11066493491106402,0.030302083967339924
1.192982456140351,0.01680618352931751,0.17973890879875976,0.11326589117191907,0.22946912634834798,0.2181504883137823,0.21243844637281525,0.2308797400199465,0.09630216283742182
1.2280701754385959,0.036894340269474135,0.26574155381231457,0.1632907546118419,0.2939056534757803,0.28503117139367706,0.29811244538045467,0.3303694233126624,0.17676515943940263
1.2631578947368416,0.0648892554186388,0.3294734274527018,0.21342664441201262,0.3291089194252746,0.32271226330836494,0.34899921283726865,0.38070809880701556,0.24898245549164083
1.2982456140350873,0.09774660058243899,0.360723515526195,0.2565463340274204,0.3286489849686659,0.32392123603395273,0.3509566928893202,0.3675860734535129,0.2905238630083875
1.333333333333333,0.13199986709453693,0.3551969039790856,0.2861644825555716,0.2943551114626516,0.29008349111334775,0.3031407561920081,0.29530815620297457,0.2866077014884566
1.3684210526315788,0.16412900738186573,0.31502254891885806,0.2974133576225451,0.23580379396626244,0.23088039587377643,0.21864218346184425,0.18563331811591408,0.23555052409999422
1.4035087719298245,0.1909365873243709,0.24813139149335456,0.28787552539107675,0.16792028665659536,0.16175156961555193,0.12102751542922253,0.07124797378151723,0.1503001107706971
1.4385964912280702,0.20988821278349545,0.16665128884955613,0.2581174884319989,0.10727402772212102,0.09996720112469024,0.037687960931423424,-0.014143711504036281,0.055250956971454254
1.473684210526315,0.21937746516830842,0.08463528114018617,0.2117987467403073,0.0679900741803171,0.060273135111993316,-0.008093969006084098,-0.046051003643039545,-0.020910193304762674
1.5087719298245608,0.21888382212056406,0.015547645299330205,0.1552906547264283,0.0583090639291837,0.05123028485730845,-0.004001787132422539,-0.01657084062398876,-0.05419223107587627
1.5438596491228065,0.20900417922084186,-0.030039778616186258,0.09682047868033355,0.07867300511974766,0.07319511942654723,0.047626703228161205,0.06338682183221026,-0.033240253335710554
1.5789473684210522,0.19135326999694507,-0.04614298714900124,0.045244239656372094,0.12182827573897004,0.1184618139879162,0.13045587609824202,0.1677027859875117,0.03646145490681497
1.614035087719298,0.16834381159161044,-0.03217933419232929,0.008630075887430146,0.17491730051072668,0.17351914249060768,0.21902725107694773,0.26333479057154174,0.13370461280294504
1.6491228070175437,0.14287174795850507,0.007205201081303847,-0.007114922830492705,0.2230107469162111,0.22281562031895935,0.28643458662714705,0.3206759274317128,0.22787217214585387
1.6842105263157894,0.11794376188825245,0.06321783926365361,0.0006699179592277171,0.2531497862635438,0.25302390596858515,0.31249889125984204,0.32273753819045864,0.28859445311385223
1.719298245614035,0.09629180912091438,0.12467264197806593,0.030811337678038855,0.2578263886647162,0.25665906493661617,0.28995305992310816,0.27029583502442667,0.2956902187894518
1.7543859649122808,0.08002178994918197,0.18006858729573066,0.07834568105481748,0.2369702632202937,0.23407415203608622,0.2267193675014324,0.18142594969385123,0.24611198317364996
1.7894736842105257,0.07034021466820557,0.21960290777005975,0.13521931921462269,0.1979011994810826,0.19328861488028215,0.14353604917359092,0.08561825014950028,0.15547939101186553
1.8245614035087714,0.06739410043480104,0.2367619813218414,0.19155283042018276,0.15324550470614107,0.1476872331469674,0.06760861524091613,0.014367651515973974,0.05349219476555671
1.859649122807017,0.07024626684659613,0.22922787537680098,0.2372678442601966,0.11736352130898423,0.11220511267332052,0.02419241439443761,-0.008786145273748325,-0.02547522520410468
1.8947368421052628,0.07699213729363936,0.1989782153186846,0.2638000447201373,0.10224557485255022,0.0990324318536624,0.02867259605509208,0.024352913517540625,-0.053645718005902884
1.9298245614035086,0.08500695573758851,0.15161239648471572,0.26559521033258626,0.11399394758261235,0.1140168739328791,0.0815853468442782,0.10410389684009046,-0.019301732980882887
1.9649122807017543,0.09129602640385368,0.0950784552759953,0.24111463923736837,0.15087104388776973,0.15476964057417536,0.16814891342239785,0.20597325203356237,0.06876050374763562
2.0,0.0929071509983028,0.03807619812767846,0.19315836732745262,0.20348981525009363,0.2110344737617296,0.26250642061094365,0.2983064051654712,0.18342500944670737
2.035087719298245,0.0873555543828577,-0.01154384993772892,0.12843523051155303,0.2571545361929134,0.26727408333186237,0.3354409015453919,0.3521031371908517,0.2875840970042864
2.0701754385964906,0.07300843504435102,-0.048085151445761934,0.056445967577599336,0.29577674247466096,0.3068246634162737,0.363248831300573,0.3499366952014268,0.34603744732846603
2.1052631578947363,0.049379380198276805,-0.06878842748010024,-0.012126777714964464,0.306348239137421,0.31652858722153665,0.33508411576532593,0.29124171791035314,0.33714206485667053
2.140350877192982,0.01729204824035549,-0.07398308864170458,-0.06723432641617948,0.2827720766583267,0.29059855967236886,0.2565286888256655,0.19240347305522193,0.2603686582050307
2.1754385964912277,-0.021113175602985444,-0.0666263470675956,-0.10115604884123912,0.22798768238739267,0.23264038573557982,0.148276223013181,0.08171016702291298,0.13716944366100364
2.2105263157894735,-0.06253794824488106,-0.051368723912631746,-0.10976515610621601,0.15374946598439976,0.15522580858208426,0.04028851564710728,-0.009195259915728005,0.00470219665568871
2.245614035087719,-0.10283907776154488,-0.033370293007562155,-0.09313912326333597,0.0780237944519529,0.0770436665771374,-0.036849143058830996,-0.05469472591562685,-0.09570433592914954
2.280701754385965,-0.1374660616329807,-0.017128693167203654,-0.05541060750986677,0.020601288446202105,0.01830150158951333,-0.06080327567247285,-0.04255226058425776,-0.1316904184326722
2.3157894736842106,-0.16197719375915692,-0.005562532164301845,-0.0038976844827083718,-0.001986418382752538,-0.004469156510324968,-0.02396227956204322,0.022907474372659185,-0.09036001931397193
2.3508771929824555,-0.17257724693734797,0.0004720118163794064,0.052312429000295674,0.01906290961208107,0.017138008567844712,0.06440480618323757,0.12261815987196088,0.0173267187956084
2.385964912280701,-0.16661485007549537,0.0021527385432406065,0.10405059610412676,0.0821549280274795,0.08088345897100394,0.1809075778775502,0.22886262121332032,0.1597739777431257
2.421052631578947,-0.1429797792173671,0.0021837813915511067,0.14370067328807343,0.17519278554749024,0.17400174474251362,0.29484781466837917,0.31364244748551845,0.2946224727736
2.4561403508771926,-0.1023494239921224,0.003941980315787769,0.16647414082513326,0.27814913889161985,0.27600796587507437,0.37702879831289066,0.35672449937317935,0.3821258420567581
2.4912280701754383,-0.047248835345028356,0.010480212880640383,0.17109152161015495,0.3677445384600379,0.36354516795199177,0.4079412992090832,0.35097484142559665,0.39771113027222116
2.526315789473684,0.018091550255279157,0.023616217282983826,0.1597574468056291,0.4231028761639915,0.41608869108331953,0.3829413313490799,0.30352581055339,0.33964412556931
2.56140350877193,0.08807428858266733,0.04331279470613994,0.13745686292106143,0.43097435263260486,0.42107954875778075,0.3129800218931212,0.23266004034168714,0.22930787347191245
2.5964912280701746,0.15624105254154066,0.06749008813746586,0.11073336689393716,0.3891916197992452,0.3771765618880143,0.22080300973299638,0.16160408952482336,0.10402065051415366
2.6315789473684204,0.21589849177612233,0.09231703249286931,0.08621051268302063,0.3074430314224941,0.29477113241384895,0.13388615697121087,0.11129927338264471,0.00477016834427902
2.666666666666666,0.26080088910353516,0.11292662622992247,0.06916347341898087,0.20510748593197708,0.19358751709437702,0.07630703990814708,0.09440734670503183,-0.03709087712856774
2.701754385964912,0.28581825524025944,0.12440938986754742,0.0624327363198385,0.10663361065230523,0.09792488060104731,0.06199475737436258,0.11228889781191426,-0.00981489379023743
2.7368421052631575,0.2875176709611894,0.12287948132046059,0.0658971484271018,0.03557508928888106,0.0306993696519184,0.09129851177392184,0.15566191073528754,0.07535287780040556
2.7719298245614032,0.2645927048846201,0.1063903122984636,0.07660599118933822,0.008752091562528059,0.00776089836152568,0.15174256765037056,0.20845746453028252,0.1884131377329687
2.807017543859649,0.218090007476191,0.07550442852169431,0.08953286572532204,0.03200120460378034,0.033907498326490315,0.22253690734110979,0.253422937953947,0.29097677986709214
2.8421052631578947,0.15140230314035164,0.033390024846719275,0.09878583243049613,0.09859994608561637,0.10160991317151176,0.28129458547799324,0.2775742658738834,0.34922123904692975
2.8771929824561404,0.07002090618159675,-0.01458993559444043,0.09901445256218884,0.19079728974347854,0.19279119170084127,0.3108066673983818,0.2757820021721208,0.34506881779968057
2.9122807017543852,-0.01893393598277298,-0.06172918303041633,0.08671404098050602,0.2841104553730607,0.283246490542685,0.30381126456466934,0.2514974736375352,0.2818557823707971
2.947368421052631,-0.10736279984597309,-0.10111530510992803,0.06114860503832441,0.35335326845042314,0.3486270869360014,0.2644135549062952,0.21462303042790415,0.18265655794850397
2.9824561403508767,-0.18695507487622948,-0.1268398241746485,0.02469219548901504,0.37891788141603705,0.37051569891994873,0.20592099006092385,0.17746577207747244,0.08193437623689574
3.0175438596491224,-0.2499996626889061,-0.135051970055014,-0.017492231378909567,0.35175287880336614,0.3410878496692481,0.1459906169045897,0.1502850374433799,0.013455056018327749
3.052631578947368,-0.2901568870819461,-0.12465512008728939,-0.0583811022681292,0.2757892875857144,0.265195494247362,0.10078535280891197,0.13798118870329026,-0.0013470271609312273
3.087719298245614,-0.30311254560989925,-0.09751209316211046,-0.09044486154297397,0.16718743156653876,0.15934048139497606,0.08006153175239913,0.13899011969344469,0.03945162093940339
3.1228070175438596,-0.28704571439708104,-0.058118574609345545,-0.10715889151884475,0.05055896206371083,0.0477704602140277,0.08470982049349345,0.14662876135227898,0.11798107972128849
3.1578947368421044,-0.24285981919653332,-0.012804824475278337,-0.10436572733065863,-0.04693369284096617,-0.04336079595332402,0.10739633358706546,0.15227005599508903,0.20323740383316596
3.19298245614035,-0.17414980803674357,0.03138499874312293,-0.08121012846710016,-0.10216948851568251,-0.09234832040883179,0.1358998145570054,0.14910546716391399,0.26231907671616933
3.228070175438596,-0.08690462513922302,0.06792618428533957,-0.04045138702882777,-0.10174360343604666,-0.08725627332323801,0.15786239588713283,0.13508159792981658,0.2722842420061515
3.2631578947368416,0.011029116180651641,0.09192963091845764,0.011920189042860626,-0.04533354459638167,-0.028904390092770002,0.16524928616692233,0.11392164021660756,0.22845138556919597
3.2982456140350873,0.11067208464267397,0.10093471357898504,0.06769787435306124,0.05407513625493086,0.06921045360847493,0.15697480242496253,0.09384168519674904,0.14619715145847798
3.333333333333333,0.20275627605375146,0.09523557560922832,0.11791394786974636,0.17317095635268925,0.1840430311999906,0.13883187225558136,0.0844023389100537,0.055568864047757335
3.3684210526315788,0.27860619527820796,0.0776872470504574,0.15445751907542862,0.28379319720561313,0.28842467066982647,0.12082281682407763,0.09261313231382526,-0.009452442509197412
3.4035087719298245,0.33097100250695605,0.05303723634917257,0.17154311755136276,0.3595842686880405,0.35747669137713217,0.11290380587887434,0.11970068310037704,-0.023302015842282798
3.43859649122807,0.3547258854765286,0.026918073657061163,0.1667467370893036,0.38221591059763577,0.3744714444582018,0.12071474766941782,0.15976079962685108,0.02155984949171693
3.473684210526315,0.3473735536273095,0.004699641772906993,0.1414102655001813,0.3456949990873064,0.33474111185413846,0.14288128303783199,0.2009004964715097,0.11124161115438728
3.5087719298245608,0.30929629746696485,-0.009574889111418274,0.10033863229828649,0.25772450659296875,0.24671260479146792,0.17093887507988095,0.22863942454649253,0.21456653047398425
3.5438596491228065,0.24373353002935627,-0.013963640251175538,0.05085208445980188,0.137810369928238,0.12984323214565252,0.19201836022876695,0.2305568634403572,0.2935060600618338
3.578947368421052,0.1564866504115581,-0.008962447454891116,0.00138142390371487,0.012589868137841326,0.009975646951870608,0.193452278485462,0.20070008579010093,0.3164153824352298
3.614035087719298,0.05537973253575175,0.002660102478434949,-0.04011793642480556,-0.09047958707320466,-0.08675819836939114,0.16774359308852319,0.14227306916213567,0.26953208433412434
3.6491228070175437,-0.05047171751404704,0.016494924805686983,-0.06762388141508253,-0.14955024576739856,-0.14002145614765424,0.11613279622941236,0.06761057699090546,0.16269212465902616
3.6842105263157894,-0.15151322093248615,0.027467167630291653,-0.07809594548525262,-0.15339997689454507,-0.1399043555053755,0.04939013004580508,-0.004733590013678318,0.027111972751210814
3.719298245614034,-0.2386428795743751,0.030961687819661105,-0.07191562775642352,-0.1038595630639684,-0.08902920495897688,-0.014665035149110814,-0.055048113580587185,-0.09424507118169057
3.75438596491228,-0.3040566229097167,0.02387705656421104,-0.052641956509462864,-0.015111933524547955,-0.0016713727224119401,-0.05633071167126699,-0.06823251810410348,-0.16065633384305608
3.7894736842105257,-0.3419668440250162,0.0053976046611270145,-0.026141856796487666,0.08992005589434007,0.09984421091298189,-0.06034517903392643,-0.03854794062771623,-0.1473680764068773
3.8245614035087714,-0.34912699452325224,-0.02267519047901779,0.0007213570298735261,0.1851881746939137,0.1905690691586596,-0.021352803183470607,0.028134091844837474,-0.05443498005503477
3.859649122807017,-0.3251140011682311,-0.056108431334803706,0.02157122478524556,0.2477633493147523,0.24886182946545704,0.053348587244514606,0.11537047385734862,0.0924140537977752
